sk_partido,Fecha,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,PSH,PSD,PSA,Prob_H,Prob_D,Prob_A,Margen_B365,Flag_Outlier_Cuota,Temporada,Mes,Anio,source_id,load_timestamp
1554,2024-09-01,Alaves,Las Palmas,2,0,H,1.95,3.4,4.0,1.94,3.38,4.45,0.5128,0.2941,0.25,1.0569,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1555,2024-09-01,Getafe,Sociedad,0,0,D,3.5,2.9,2.38,3.59,2.87,2.46,0.2857,0.3448,0.4202,1.0507,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1556,2024-09-01,Osasuna,Celta,3,2,H,2.45,3.25,3.0,2.51,3.31,3.0,0.4082,0.3077,0.3333,1.0492,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1557,2024-09-01,Real Madrid,Betis,2,0,H,1.29,5.75,9.5,1.29,5.97,9.9,0.7752,0.1739,0.1053,1.0544,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1558,2024-09-01,Sevilla,Girona,0,2,A,2.35,3.8,2.75,2.42,3.8,2.8,0.4255,0.2632,0.3636,1.0523,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1559,2024-09-13,Betis,Leganes,2,0,H,1.62,3.7,6.25,1.63,3.76,6.37,0.6173,0.2703,0.16,1.0476,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1560,2024-09-14,Espanol,Alaves,3,2,H,2.63,3.2,2.8,2.75,3.04,2.91,0.3802,0.3125,0.3571,1.0499,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1561,2024-09-14,Mallorca,Villarreal,1,2,A,2.45,3.4,2.88,2.5,3.21,3.07,0.4082,0.2941,0.3472,1.0495,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1562,2024-09-14,Sevilla,Getafe,1,0,H,2.2,3.0,3.7,2.24,3.1,3.72,0.4545,0.3333,0.2703,1.0581,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1563,2024-09-14,Sociedad,Real Madrid,0,2,A,4.75,3.9,1.67,5.32,3.82,1.69,0.2105,0.2564,0.5988,1.0657,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1564,2024-09-15,Ath Madrid,Valencia,3,0,H,1.33,4.5,11.0,1.34,5.1,9.9,0.7519,0.2222,0.0909,1.065,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1565,2024-09-15,Celta,Valladolid,3,1,H,1.67,3.75,5.5,1.68,4.03,5.11,0.5988,0.2667,0.1818,1.0473,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1566,2024-09-15,Girona,Barcelona,1,4,A,4.2,3.8,1.8,4.2,3.93,1.83,0.2381,0.2632,0.5556,1.0568,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1567,2024-09-15,Las Palmas,Ath Bilbao,2,3,A,3.8,3.4,2.0,3.9,3.39,2.05,0.2632,0.2941,0.5,1.0573,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1568,2024-09-16,Vallecano,Osasuna,3,1,H,2.05,3.1,4.0,2.08,3.18,4.13,0.4878,0.3226,0.25,1.0604,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1569,2024-09-17,Mallorca,Sociedad,1,0,H,2.9,2.75,3.0,2.94,2.81,3.02,0.3448,0.3636,0.3333,1.0418,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1570,2024-09-18,Betis,Getafe,2,1,H,1.91,3.0,5.0,1.96,3.15,4.84,0.5236,0.3333,0.2,1.0569,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1571,2024-09-19,Leganes,Ath Bilbao,0,2,A,3.75,3.2,2.05,4.26,3.16,2.07,0.2667,0.3125,0.4878,1.067,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1572,2024-09-20,Alaves,Sevilla,2,1,H,2.15,3.1,3.7,2.2,3.3,3.7,0.4651,0.3226,0.2703,1.058,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1573,2024-09-21,Osasuna,Las Palmas,2,1,H,1.9,3.4,4.2,1.92,3.43,4.51,0.5263,0.2941,0.2381,1.0585,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1574,2024-09-21,Real Madrid,Espanol,4,1,H,1.17,7.0,19.0,1.17,8.33,15.46,0.8547,0.1429,0.0526,1.0502,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1575,2024-09-21,Valencia,Girona,2,0,H,2.88,3.3,2.5,2.96,3.33,2.53,0.3472,0.303,0.4,1.0503,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1576,2024-09-21,Valladolid,Sociedad,0,0,D,3.9,3.0,2.2,3.87,3.03,2.24,0.2564,0.3333,0.4545,1.0443,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1577,2024-09-22,Ath Bilbao,Celta,3,1,H,1.7,3.7,5.25,1.72,3.99,4.85,0.5882,0.2703,0.1905,1.049,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1578,2024-09-22,Getafe,Leganes,1,1,D,2.05,2.8,4.75,2.07,2.81,5.06,0.4878,0.3571,0.2105,1.0555,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1579,2024-09-22,Vallecano,Ath Madrid,1,1,D,5.0,3.4,1.8,4.96,3.53,1.81,0.2,0.2941,0.5556,1.0497,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1580,2024-09-22,Villarreal,Barcelona,1,5,A,3.9,3.9,1.85,3.9,4.05,1.88,0.2564,0.2564,0.5405,1.0534,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1581,2024-09-23,Betis,Mallorca,1,2,A,1.85,3.3,4.75,1.88,3.3,4.98,0.5405,0.303,0.2105,1.0541,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1582,2024-09-24,Real Madrid,Alaves,3,2,H,1.2,6.5,13.0,1.18,7.39,16.8,0.8333,0.1538,0.0769,1.0641,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1583,2024-09-24,Sevilla,Valladolid,2,1,H,1.65,3.8,5.5,1.67,3.9,5.49,0.6061,0.2632,0.1818,1.051,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1584,2024-09-24,Valencia,Osasuna,0,0,D,2.0,3.1,4.0,2.09,3.15,4.2,0.5,0.3226,0.25,1.0726,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1585,2024-09-25,Barcelona,Getafe,1,0,H,1.25,6.25,10.0,1.23,6.57,13.27,0.8,0.16,0.1,1.06,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1586,2024-09-25,Girona,Vallecano,0,0,D,1.73,3.7,4.5,1.76,3.91,4.71,0.578,0.2703,0.2222,1.0705,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1587,2024-09-26,Celta,Ath Madrid,0,1,A,3.8,3.7,1.91,4.01,3.76,1.93,0.2632,0.2703,0.5236,1.057,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1588,2024-09-26,Espanol,Villarreal,1,2,A,3.25,3.5,2.15,3.45,3.41,2.22,0.3077,0.2857,0.4651,1.0585,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1589,2024-09-26,Las Palmas,Betis,1,1,D,3.1,3.1,2.38,3.18,3.3,2.41,0.3226,0.3226,0.4202,1.0653,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1590,2024-09-27,Valladolid,Mallorca,1,2,A,3.0,2.9,2.63,3.11,2.9,2.77,0.3333,0.3448,0.3802,1.0584,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1591,2024-09-28,Getafe,Alaves,2,0,H,2.55,2.88,3.1,2.66,2.78,3.36,0.3922,0.3472,0.3226,1.062,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1592,2024-09-28,Osasuna,Barcelona,4,2,H,7.0,4.5,1.45,6.42,4.78,1.49,0.1429,0.2222,0.6897,1.0547,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1593,2024-09-28,Sociedad,Valencia,3,0,H,1.85,3.25,4.75,1.92,3.33,4.69,0.5405,0.3077,0.2105,1.0588,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1594,2024-09-28,Vallecano,Leganes,1,1,D,1.9,3.0,5.0,1.93,3.18,4.94,0.5263,0.3333,0.2,1.0596,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1595,2024-09-29,Ath Bilbao,Sevilla,1,1,D,1.7,3.7,5.0,1.75,3.86,4.91,0.5882,0.2703,0.2,1.0585,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1596,2024-09-29,Ath Madrid,Real Madrid,1,1,D,2.8,3.3,2.5,2.81,3.47,2.57,0.3571,0.303,0.4,1.0602,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1597,2024-09-29,Betis,Espanol,1,0,H,1.65,3.4,5.75,1.64,3.87,5.91,0.6061,0.2941,0.1739,1.0741,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1598,2024-09-29,Celta,Girona,1,1,D,2.1,3.6,3.25,2.2,3.66,3.26,0.4762,0.2778,0.3077,1.0617,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1599,2024-09-30,Villarreal,Las Palmas,3,1,H,1.45,4.33,6.5,1.47,4.92,6.53,0.6897,0.2309,0.1538,1.0744,0,2024/2025,9,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1600,2024-10-04,Leganes,Valencia,0,0,D,2.9,2.88,2.8,3.08,2.81,2.88,0.3448,0.3472,0.3571,1.0492,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1601,2024-10-05,Espanol,Mallorca,2,1,H,3.1,3.0,2.55,3.28,2.91,2.6,0.3226,0.3333,0.3922,1.0481,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1602,2024-10-05,Getafe,Osasuna,1,1,D,2.2,2.9,3.9,2.26,2.95,3.96,0.4545,0.3448,0.2564,1.0558,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1603,2024-10-05,Las Palmas,Celta,0,1,A,3.1,3.5,2.25,3.14,3.6,2.29,0.3226,0.2857,0.4444,1.0527,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1604,2024-10-05,Real Madrid,Villarreal,2,0,H,1.27,6.25,8.5,1.27,6.65,9.54,0.7874,0.16,0.1176,1.065,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1605,2024-10-05,Valladolid,Vallecano,1,2,A,3.1,3.0,2.5,3.19,3.01,2.58,0.3226,0.3333,0.4,1.0559,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1606,2024-10-06,Alaves,Barcelona,0,3,A,5.25,4.5,1.57,5.69,4.39,1.58,0.1905,0.2222,0.6369,1.0496,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1607,2024-10-06,Girona,Ath Bilbao,2,1,H,2.35,3.3,3.1,2.44,3.28,3.14,0.4255,0.303,0.3226,1.0511,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1608,2024-10-06,Sevilla,Betis,1,0,H,2.45,3.2,3.0,2.57,3.17,3.05,0.4082,0.3125,0.3333,1.054,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1609,2024-10-06,Sociedad,Ath Madrid,1,1,D,3.3,3.2,2.3,3.35,3.16,2.39,0.303,0.3125,0.4348,1.0503,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1610,2024-10-18,Alaves,Valladolid,2,3,A,1.62,3.9,5.75,1.65,3.91,5.96,0.6173,0.2564,0.1739,1.0476,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1611,2024-10-19,Ath Bilbao,Espanol,4,1,H,1.45,4.2,7.5,1.44,4.3,8.97,0.6897,0.2381,0.1333,1.0611,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1612,2024-10-19,Celta,Real Madrid,1,2,A,4.75,4.5,1.6,5.62,4.38,1.58,0.2105,0.2222,0.625,1.0577,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1613,2024-10-19,Girona,Sociedad,0,1,A,2.4,3.4,2.88,2.57,3.29,2.94,0.4167,0.2941,0.3472,1.058,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1614,2024-10-19,Osasuna,Betis,1,2,A,2.5,3.4,2.7,2.6,3.28,2.91,0.4,0.2941,0.3704,1.0645,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1615,2024-10-20,Ath Madrid,Leganes,3,1,H,1.33,4.75,10.0,1.33,5.17,11.01,0.7519,0.2105,0.1,1.0624,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1616,2024-10-20,Barcelona,Sevilla,5,1,H,1.3,5.75,8.0,1.32,5.87,9.2,0.7692,0.1739,0.125,1.0681,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1617,2024-10-20,Mallorca,Vallecano,1,0,H,2.05,3.1,4.0,2.13,3.06,4.2,0.4878,0.3226,0.25,1.0604,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1618,2024-10-20,Villarreal,Getafe,1,1,D,1.67,3.8,5.0,1.71,3.88,5.1,0.5988,0.2632,0.2,1.062,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1619,2024-10-21,Valencia,Las Palmas,2,3,A,1.62,3.8,5.5,1.63,3.79,6.22,0.6173,0.2632,0.1818,1.0623,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1620,2024-10-25,Espanol,Sevilla,0,2,A,3.0,3.25,2.4,3.23,3.2,2.47,0.3333,0.3077,0.4167,1.0577,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1621,2024-10-26,Las Palmas,Girona,1,0,H,2.88,3.4,2.45,2.95,3.45,2.48,0.3472,0.2941,0.4082,1.0495,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1622,2024-10-26,Real Madrid,Barcelona,0,4,A,2.0,4.1,3.25,2.04,4.09,3.35,0.5,0.2439,0.3077,1.0516,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1623,2024-10-26,Valladolid,Villarreal,1,2,A,3.5,3.75,2.0,3.69,3.67,2.04,0.2857,0.2667,0.5,1.0524,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1624,2024-10-26,Vallecano,Alaves,1,0,H,2.25,3.1,3.5,2.26,3.1,3.74,0.4444,0.3226,0.2857,1.0527,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1625,2024-10-27,Betis,Ath Madrid,1,0,H,3.1,3.4,2.3,3.26,3.25,2.39,0.3226,0.2941,0.4348,1.0515,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1626,2024-10-27,Getafe,Valencia,1,1,D,2.1,3.1,3.8,2.19,2.91,4.28,0.4762,0.3226,0.2632,1.0619,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1627,2024-10-27,Leganes,Celta,3,0,H,3.25,3.25,2.3,3.35,3.19,2.37,0.3077,0.3077,0.4348,1.0502,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1628,2024-10-27,Sociedad,Osasuna,0,2,A,1.75,3.6,5.0,1.79,3.7,4.79,0.5714,0.2778,0.2,1.0492,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1629,2024-10-28,Mallorca,Ath Bilbao,0,0,D,2.9,3.1,2.55,3.04,2.93,2.76,0.3448,0.3226,0.3922,1.0596,0,2024/2025,10,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1630,2024-11-01,Alaves,Mallorca,1,0,H,2.25,3.0,3.4,2.41,2.97,3.62,0.4444,0.3333,0.2941,1.0719,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1631,2024-11-02,Girona,Leganes,4,3,H,1.7,3.5,5.5,1.71,3.66,5.56,0.5882,0.2857,0.1818,1.0558,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1632,2024-11-02,Osasuna,Valladolid,1,0,H,1.6,3.7,6.25,1.63,3.8,6.23,0.625,0.2703,0.16,1.0553,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1633,2024-11-03,Ath Bilbao,Betis,1,1,D,1.91,3.5,4.0,1.93,3.56,4.26,0.5236,0.2857,0.25,1.0593,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1634,2024-11-03,Ath Madrid,Las Palmas,2,0,H,1.27,6.0,9.5,1.27,6.17,11.24,0.7874,0.1667,0.1053,1.0593,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1635,2024-11-03,Barcelona,Espanol,3,1,H,1.13,9.0,19.0,1.11,11.88,18.23,0.885,0.1111,0.0526,1.0487,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1636,2024-11-03,Sevilla,Sociedad,0,2,A,2.9,3.0,2.63,3.01,3.02,2.7,0.3448,0.3333,0.3802,1.0584,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1637,2024-11-04,Celta,Getafe,1,0,H,1.95,3.2,4.5,1.98,3.27,4.45,0.5128,0.3125,0.2222,1.0475,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1638,2024-11-08,Vallecano,Las Palmas,1,3,A,1.83,3.4,4.5,1.88,3.44,4.83,0.5464,0.2941,0.2222,1.0628,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1639,2024-11-09,Leganes,Sevilla,1,0,H,2.88,3.2,2.55,2.97,3.03,2.73,0.3472,0.3125,0.3922,1.0519,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1640,2024-11-09,Real Madrid,Osasuna,4,0,H,1.2,7.0,13.0,1.19,7.58,13.77,0.8333,0.1429,0.0769,1.0531,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1641,2024-11-09,Villarreal,Alaves,3,0,H,1.62,4.0,5.5,1.64,4.16,5.34,0.6173,0.25,0.1818,1.0491,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1642,2024-11-10,Betis,Celta,2,2,D,1.95,3.4,4.0,2.01,3.6,3.85,0.5128,0.2941,0.25,1.0569,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1643,2024-11-10,Getafe,Girona,0,1,A,2.45,3.2,3.0,2.49,3.12,3.22,0.4082,0.3125,0.3333,1.054,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1644,2024-11-10,Mallorca,Ath Madrid,0,1,A,3.6,3.1,2.2,3.88,2.95,2.29,0.2778,0.3226,0.4545,1.0549,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1645,2024-11-10,Sociedad,Barcelona,1,0,H,4.75,4.1,1.65,4.9,4.1,1.7,0.2105,0.2439,0.6061,1.0605,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1646,2024-11-10,Valladolid,Ath Bilbao,1,1,D,4.5,3.4,1.85,4.84,3.4,1.87,0.2222,0.2941,0.5405,1.0569,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1647,2024-11-22,Getafe,Valladolid,2,0,H,1.65,3.4,6.5,1.68,3.47,6.79,0.6061,0.2941,0.1538,1.054,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1648,2024-11-23,Ath Madrid,Alaves,2,1,H,1.36,4.75,9.0,1.36,4.92,10.26,0.7353,0.2105,0.1111,1.0569,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1649,2024-11-23,Celta,Barcelona,2,2,D,4.75,4.33,1.65,4.57,4.51,1.68,0.2105,0.2309,0.6061,1.0475,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1650,2024-11-23,Girona,Espanol,4,1,H,1.67,3.9,5.25,1.66,4.01,5.39,0.5988,0.2564,0.1905,1.0457,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1651,2024-11-23,Las Palmas,Mallorca,2,3,A,2.8,3.0,2.7,2.96,2.95,2.81,0.3571,0.3333,0.3704,1.0608,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1652,2024-11-23,Valencia,Betis,4,2,H,3.0,3.0,2.6,2.98,3.09,2.67,0.3333,0.3333,0.3846,1.0513,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1653,2024-11-24,Ath Bilbao,Sociedad,1,0,H,2.25,3.0,3.6,2.27,3.06,3.75,0.4444,0.3333,0.2778,1.0556,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1654,2024-11-24,Leganes,Real Madrid,0,3,A,7.5,4.5,1.42,9.26,4.8,1.38,0.1333,0.2222,0.7042,1.0598,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1655,2024-11-24,Osasuna,Villarreal,2,2,D,2.55,3.4,2.75,2.62,3.5,2.74,0.3922,0.2941,0.3636,1.0499,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1656,2024-11-24,Sevilla,Vallecano,1,0,H,2.3,3.2,3.3,2.32,3.32,3.32,0.4348,0.3125,0.303,1.0503,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1657,2024-11-29,Mallorca,Valencia,2,1,H,2.0,3.0,4.5,2.04,2.95,4.86,0.5,0.3333,0.2222,1.0556,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1658,2024-11-30,Alaves,Leganes,1,1,D,1.8,3.4,5.0,1.82,3.3,5.44,0.5556,0.2941,0.2,1.0497,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1659,2024-11-30,Barcelona,Las Palmas,1,2,A,1.17,8.5,13.0,1.16,9.29,14.11,0.8547,0.1176,0.0769,1.0493,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1660,2024-11-30,Espanol,Celta,3,1,H,3.3,3.4,2.2,3.36,3.35,2.28,0.303,0.2941,0.4545,1.0517,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1661,2024-11-30,Valladolid,Ath Madrid,0,5,A,6.0,4.2,1.53,6.47,4.14,1.56,0.1667,0.2381,0.6536,1.0584,0,2024/2025,11,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1662,2024-12-01,Real Madrid,Getafe,2,0,H,1.36,4.5,10.0,1.37,4.87,9.55,0.7353,0.2222,0.1,1.0575,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1663,2024-12-01,Sociedad,Betis,2,0,H,1.8,3.6,4.5,1.81,3.59,4.93,0.5556,0.2778,0.2222,1.0556,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1664,2024-12-01,Vallecano,Ath Bilbao,1,2,A,2.8,3.1,2.7,2.91,3.16,2.68,0.3571,0.3226,0.3704,1.0501,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1665,2024-12-01,Villarreal,Girona,2,2,D,1.83,3.7,4.2,1.88,3.88,4.05,0.5464,0.2703,0.2381,1.0548,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1666,2024-12-02,Sevilla,Osasuna,1,1,D,2.1,3.4,3.5,2.16,3.36,3.66,0.4762,0.2941,0.2857,1.056,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1667,2024-12-03,Mallorca,Barcelona,1,5,A,5.75,4.33,1.53,6.27,4.41,1.55,0.1739,0.2309,0.6536,1.0585,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1668,2024-12-04,Ath Bilbao,Real Madrid,2,1,H,3.2,3.3,2.25,3.15,3.54,2.31,0.3125,0.303,0.4444,1.06,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1669,2024-12-06,Celta,Mallorca,2,0,H,1.85,3.4,4.5,1.91,3.41,4.73,0.5405,0.2941,0.2222,1.0569,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1670,2024-12-07,Betis,Barcelona,2,2,D,5.0,4.5,1.57,5.16,4.53,1.61,0.2,0.2222,0.6369,1.0592,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1671,2024-12-07,Girona,Real Madrid,0,3,A,4.5,3.9,1.73,4.7,4.07,1.73,0.2222,0.2564,0.578,1.0567,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1672,2024-12-07,Las Palmas,Valladolid,2,1,H,1.8,3.6,4.5,1.8,3.67,4.79,0.5556,0.2778,0.2222,1.0556,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1673,2024-12-07,Valencia,Vallecano,0,1,A,2.25,2.9,3.75,2.25,2.99,3.94,0.4444,0.3448,0.2667,1.0559,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1674,2024-12-08,Ath Bilbao,Villarreal,2,0,H,1.95,3.6,3.8,1.99,3.78,3.76,0.5128,0.2778,0.2632,1.0538,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1675,2024-12-08,Ath Madrid,Sevilla,4,3,H,1.38,4.75,8.5,1.37,5.02,9.1,0.7246,0.2105,0.1176,1.0528,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1676,2024-12-08,Leganes,Sociedad,0,3,A,4.75,3.1,1.91,4.74,3.2,1.95,0.2105,0.3226,0.5236,1.0567,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1677,2024-12-08,Osasuna,Alaves,2,2,D,2.05,3.3,3.75,2.09,3.43,3.78,0.4878,0.303,0.2667,1.0575,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1678,2024-12-09,Getafe,Espanol,1,0,H,1.8,3.1,5.75,1.8,3.23,5.85,0.5556,0.3226,0.1739,1.052,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1679,2024-12-13,Valladolid,Valencia,1,0,H,3.1,3.1,2.38,3.3,3.09,2.5,0.3226,0.3226,0.4202,1.0653,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
1680,2024-12-14,Espanol,Osasuna,0,0,D,2.75,3.2,2.6,2.88,3.15,2.72,0.3636,0.3125,0.3846,1.0608,0,2024/2025,12,2024,football-data.co.uk,2026-05-22 12:09:26.222082
